InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount,Year,Month,Day,DayOfWeek,DayName,Hour,DaysSinceLatest
544677,21908,CHOCOLATE THIS WAY METAL SIGN,2,2023-02-22 16:13:00,2.1,18196,United Kingdom,4.2,2023,2,22,2,Wednesday,16,289
553035,22619,SET OF 6 SOLDIER SKITTLES,1,2023-05-12 20:13:00,3.75,17337,United Kingdom,3.75,2023,5,12,4,Friday,20,210
579470,23096,PETIT TRAY CHIC,6,2023-11-29 15:06:00,1.65,16549,United Kingdom,9.9,2023,11,29,2,Wednesday,15,9
554348,21925,UNION STRIPE CUSHION COVER ,12,2023-05-24 08:49:00,1.25,13523,United Kingdom,15.0,2023,5,24,2,Wednesday,8,199
569362,23540,WALL ART THE MAGIC FOREST ,12,2023-10-03 15:06:00,3.97,18102,United Kingdom,47.64,2023,10,3,1,Tuesday,15,66
555499,22824,3 TIER SWEETHEART GARDEN SHELF,1,2023-06-03 15:31:00,35.95,15812,United Kingdom,35.95,2023,6,3,5,Saturday,15,188
575983,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,12,2023-11-13 13:45:00,0.29,13379,United Kingdom,3.4799999999999995,2023,11,13,0,Monday,13,25
574474,23513,EMBROIDERED RIBBON REEL SUSIE ,1,2023-11-04 12:05:00,2.08,17979,United Kingdom,2.08,2023,11,4,5,Saturday,12,35
568528,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,2023-09-27 13:32:00,2.49,13979,United Kingdom,14.94,2023,9,27,2,Wednesday,13,72
548408,22502,PICNIC BASKET WICKER SMALL,4,2023-03-31 10:26:00,5.95,17438,United Kingdom,23.8,2023,3,31,4,Friday,10,253
555488,23209,LUNCH BAG DOILEY PATTERN ,1,2023-06-03 13:43:00,1.65,16942,United Kingdom,1.65,2023,6,3,5,Saturday,13,188
567580,22470,HEART OF WICKER LARGE,12,2023-09-21 11:10:00,2.95,16493,United Kingdom,35.400000000000006,2023,9,21,3,Thursday,11,79
565125,23321,SMALL WHITE HEART OF WICKER,12,2023-09-01 12:16:00,1.65,14217,United Kingdom,19.8,2023,9,1,4,Friday,12,99
581181,22726,ALARM CLOCK BAKELIKE GREEN,8,2023-12-07 15:55:00,3.75,14189,United Kingdom,30.0,2023,12,7,3,Thursday,15,1
547074,22174,PHOTO CUBE,12,2023-03-20 14:35:00,1.65,13102,United Kingdom,19.8,2023,3,20,0,Monday,14,263
547370,22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,2023-03-22 13:32:00,1.49,14711,United Kingdom,2.98,2023,3,22,2,Wednesday,13,261
578319,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,12,2023-11-23 16:48:00,2.1,15393,United Kingdom,25.200000000000003,2023,11,23,3,Thursday,16,15
562712,22961,JAM MAKING SET PRINTED,12,2023-08-08 15:00:00,1.45,13016,United Kingdom,17.4,2023,8,8,1,Tuesday,15,122
557468,22983,CARD BILLBOARD FONT,12,2023-06-20 13:14:00,0.42,16713,United Kingdom,5.04,2023,6,20,1,Tuesday,13,171
562138,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,30,2023-08-03 10:04:00,2.89,14737,United Kingdom,86.7,2023,8,3,3,Thursday,10,128
541113,21535,RED RETROSPOT SMALL MILK JUG,2,2023-01-13 15:18:00,2.55,16775,United Kingdom,5.1,2023,1,13,4,Friday,15,329
565857,22585,PACK OF 6 BIRDY GIFT TAGS,12,2023-09-07 14:13:00,1.25,14911,EIRE,15.0,2023,9,7,3,Thursday,14,92
572047,22327,ROUND SNACK BOXES SET OF 4 SKULLS,2,2023-10-20 12:13:00,2.95,16474,United Kingdom,5.9,2023,10,20,4,Friday,12,50
562670,22595,GINGHAM HEART DECORATION,12,2023-08-08 13:42:00,0.85,14911,EIRE,10.2,2023,8,8,1,Tuesday,13,122
569850,21175,GIN + TONIC DIET METAL SIGN,12,2023-10-06 13:59:00,2.55,16432,United Kingdom,30.6,2023,10,6,4,Friday,13,63
577046,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2023-11-17 13:46:00,2.95,12449,Belgium,17.700000000000003,2023,11,17,4,Friday,13,21
560473,20685,DOORMAT RED RETROSPOT,6,2023-07-19 10:42:00,7.95,12431,Australia,47.7,2023,7,19,2,Wednesday,10,143
553141,20801,LARGE PINK GLASS SUNDAE DISH,2,2023-05-13 13:01:00,0.79,15907,United Kingdom,1.58,2023,5,13,5,Saturday,13,209
544931,21680,WOODLAND  STICKERS,12,2023-02-24 18:59:00,0.85,13501,Switzerland,10.2,2023,2,24,4,Friday,18,287
562688,21592,RETROSPOT CIGAR BOX MATCHES ,7,2023-08-08 13:53:00,1.25,13869,United Kingdom,8.75,2023,8,8,1,Tuesday,13,122
581015,22757,LARGE RED BABUSHKA NOTEBOOK ,12,2023-12-07 09:35:00,0.39,13949,United Kingdom,4.68,2023,12,7,3,Thursday,9,2
540795,21485,RETROSPOT HEART HOT WATER BOTTLE,24,2023-01-11 12:00:00,4.25,13078,United Kingdom,102.0,2023,1,11,2,Wednesday,12,332
578285,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2023-11-23 13:57:00,1.65,12748,United Kingdom,1.65,2023,11,23,3,Thursday,13,15
578811,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2023-11-25 13:28:00,0.42,12438,Norway,10.08,2023,11,25,5,Saturday,13,13
545338,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,2023-03-01 17:32:00,8.5,17449,United Kingdom,8.5,2023,3,1,2,Wednesday,17,282
555107,22466,FAIRY TALE COTTAGE NIGHTLIGHT,24,2023-05-31 14:14:00,1.95,12594,Italy,46.8,2023,5,31,2,Wednesday,14,191
566018,23321,SMALL WHITE HEART OF WICKER,13,2023-09-08 12:42:00,1.65,13137,United Kingdom,21.45,2023,9,8,4,Friday,12,92
547971,20978,36 PENCILS TUBE SKULLS,1,2023-03-28 16:37:00,1.25,17917,United Kingdom,1.25,2023,3,28,1,Tuesday,16,255
559321,22356,CHARLOTTE BAG PINK POLKADOT,10,2023-07-07 14:30:00,0.85,17069,United Kingdom,8.5,2023,7,7,4,Friday,14,154
576859,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2023-11-16 15:56:00,1.25,18167,United Kingdom,15.0,2023,11,16,3,Thursday,15,22
576083,23295,SET OF 12 MINI LOAF BAKING CASES,128,2023-11-14 08:22:00,0.83,17404,Sweden,106.24,2023,11,14,1,Tuesday,8,25
557570,22302,COFFEE MUG PEARS  DESIGN,1,2023-06-21 10:48:00,2.55,15998,United Kingdom,2.55,2023,6,21,2,Wednesday,10,171
572703,23101,SILVER STARS TABLE DECORATION,1,2023-10-25 14:35:00,0.83,16110,United Kingdom,0.83,2023,10,25,2,Wednesday,14,44
550196,23178,JAM CLOCK MAGNET,1,2023-04-15 10:09:00,2.89,14796,United Kingdom,2.89,2023,4,15,5,Saturday,10,238
549306,21294,ETCHED GLASS COASTER,48,2023-04-08 08:48:00,0.39,16837,United Kingdom,18.72,2023,4,8,5,Saturday,8,245
536412,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,2022-12-01 11:49:00,2.1,17920,United Kingdom,2.1,2022,12,1,3,Thursday,11,373
572490,22147,FELTCRAFT BUTTERFLY HEARTS,2,2023-10-24 13:59:00,1.45,14467,United Kingdom,2.9,2023,10,24,1,Tuesday,13,45
579962,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,2023-12-01 11:12:00,6.95,14243,United Kingdom,27.8,2023,12,1,4,Friday,11,8
561661,22834,HAND WARMER BABUSHKA DESIGN,1,2023-07-28 16:21:00,2.1,12743,Unspecified,2.1,2023,7,28,4,Friday,16,133
553205,23174,REGENCY SUGAR BOWL GREEN,24,2023-05-16 08:13:00,3.75,15813,United Kingdom,90.0,2023,5,16,1,Tuesday,8,207
577711,22564,ALPHABET STENCIL CRAFT,1,2023-11-21 12:17:00,1.25,15527,United Kingdom,1.25,2023,11,21,1,Tuesday,12,18
575756,84836,ZINC METAL HEART DECORATION,12,2023-11-11 10:48:00,1.25,18118,United Kingdom,15.0,2023,11,11,5,Saturday,10,28
574673,21819,GLITTER CHRISTMAS STAR ,10,2023-11-06 12:26:00,0.39,15555,United Kingdom,3.9,2023,11,6,0,Monday,12,33
573414,22766,PHOTO FRAME CORNICE,1,2023-10-30 16:15:00,2.95,16877,United Kingdom,2.95,2023,10,30,0,Monday,16,39
551658,20712,JUMBO BAG WOODLAND ANIMALS,10,2023-05-03 12:13:00,2.08,16746,United Kingdom,20.8,2023,5,3,2,Wednesday,12,220
547882,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,24,2023-03-28 07:53:00,0.85,14911,EIRE,20.4,2023,3,28,1,Tuesday,7,256
562046,23183,MOTHER'S KITCHEN SPOON REST ,6,2023-08-02 10:34:00,3.75,12378,Switzerland,22.5,2023,8,2,2,Wednesday,10,129
561093,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2023-07-25 10:01:00,1.65,12540,Spain,19.8,2023,7,25,1,Tuesday,10,137
547832,20725,LUNCH BAG RED RETROSPOT,100,2023-03-25 16:25:00,1.45,17511,United Kingdom,145.0,2023,3,25,5,Saturday,16,258
559863,20992,JAZZ HEARTS PURSE NOTEBOOK,24,2023-07-13 10:33:00,0.39,15039,United Kingdom,9.36,2023,7,13,3,Thursday,10,149
552045,21912,VINTAGE SNAKES & LADDERS,4,2023-05-06 09:22:00,3.75,18241,United Kingdom,15.0,2023,5,6,5,Saturday,9,217
563205,22569,FELTCRAFT CUSHION BUTTERFLY,2,2023-08-14 12:03:00,3.75,14040,United Kingdom,7.5,2023,8,14,0,Monday,12,117
578949,22698,PINK REGENCY TEACUP AND SAUCER,1,2023-11-27 14:30:00,2.95,14954,United Kingdom,2.95,2023,11,27,0,Monday,14,11
577733,23335,EGG FRYING PAN IVORY ,1,2023-11-21 13:10:00,2.08,15163,United Kingdom,2.08,2023,11,21,1,Tuesday,13,17
552371,22367,CHILDRENS APRON SPACEBOY DESIGN,3,2023-05-09 12:28:00,1.95,17629,United Kingdom,5.85,2023,5,9,1,Tuesday,12,214
567197,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,12,2023-09-19 10:10:00,1.45,14934,Channel Islands,17.4,2023,9,19,1,Tuesday,10,81
567795,20677,PINK POLKADOT BOWL,24,2023-09-22 11:44:00,1.25,14646,Netherlands,30.0,2023,9,22,4,Friday,11,78
571425,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,16,2023-10-17 12:41:00,0.83,14911,EIRE,13.28,2023,10,17,1,Tuesday,12,53
567819,85176,SEWING SUSAN 21 NEEDLE SET,48,2023-09-22 12:42:00,0.85,14004,United Kingdom,40.8,2023,9,22,4,Friday,12,78
555841,84826,ASSTD DESIGN 3D PAPER STICKERS,1,2023-06-07 12:47:00,0.85,14583,United Kingdom,0.85,2023,6,7,2,Wednesday,12,185
548703,22297,HEART IVORY TRELLIS SMALL,1,2023-04-03 11:37:00,1.25,16010,United Kingdom,1.25,2023,4,3,0,Monday,11,250
541857,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,6,2023-01-23 15:17:00,9.95,12727,France,59.7,2023,1,23,0,Monday,15,319
580727,23058,CHRISTMAS HANGING SNOWFLAKE,1,2023-12-05 17:17:00,4.96,14096,United Kingdom,4.96,2023,12,5,1,Tuesday,17,3
578928,23349,ROLL WRAP VINTAGE CHRISTMAS,10,2023-11-27 12:29:00,1.25,15443,United Kingdom,12.5,2023,11,27,0,Monday,12,12
558108,21211,SET OF 72 SKULL PAPER  DOILIES,12,2023-06-26 15:35:00,1.45,12548,Spain,17.4,2023,6,26,0,Monday,15,165
581064,21592,RETROSPOT CIGAR BOX MATCHES ,48,2023-12-07 11:16:00,0.39,13882,United Kingdom,18.72,2023,12,7,3,Thursday,11,2
556500,22179,SET 10 NIGHT OWL LIGHTS,2,2023-06-13 07:58:00,6.75,13468,United Kingdom,13.5,2023,6,13,1,Tuesday,7,179
580660,23499,SET 12 VINTAGE DOILY CHALK ,24,2023-12-05 13:49:00,0.42,16592,United Kingdom,10.08,2023,12,5,1,Tuesday,13,3
568709,23343,JUMBO BAG VINTAGE CHRISTMAS ,2,2023-09-28 15:42:00,2.08,15036,United Kingdom,4.16,2023,9,28,3,Thursday,15,71
574710,21065,BOOM BOX SPEAKER GIRLS,1,2023-11-06 14:17:00,5.95,15427,United Kingdom,5.95,2023,11,6,0,Monday,14,32
580482,21787,RAIN PONCHO RETROSPOT,9,2023-12-04 12:44:00,0.85,16033,United Kingdom,7.649999999999999,2023,12,4,0,Monday,12,5
554658,22197,SMALL POPCORN HOLDER,12,2023-05-25 14:18:00,0.85,12839,United Kingdom,10.2,2023,5,25,3,Thursday,14,197
575972,21584,RETROSPOT SMALL TUBE MATCHES,6,2023-11-13 13:01:00,1.65,14499,United Kingdom,9.9,2023,11,13,0,Monday,13,25
554494,23103,JINGLE BELL HEART DECORATION,9,2023-05-24 14:00:00,1.65,16327,United Kingdom,14.85,2023,5,24,2,Wednesday,14,198
564559,22569,FELTCRAFT CUSHION BUTTERFLY,4,2023-08-26 09:37:00,3.75,15811,United Kingdom,15.0,2023,8,26,5,Saturday,9,105
561085,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2023-07-25 09:26:00,1.25,14367,United Kingdom,15.0,2023,7,25,1,Tuesday,9,137
575868,84356,POMPOM CURTAIN,2,2023-11-11 12:44:00,6.95,12985,United Kingdom,13.9,2023,11,11,5,Saturday,12,28
566901,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2023-09-15 13:54:00,0.83,17434,United Kingdom,6.64,2023,9,15,4,Friday,13,84
552968,21136,PAINTED METAL PEARS ASSORTED,8,2023-05-12 13:33:00,1.69,16184,United Kingdom,13.52,2023,5,12,4,Friday,13,210
549126,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,6,2023-04-06 14:23:00,1.65,16031,United Kingdom,9.9,2023,4,6,3,Thursday,14,246
573501,47566,PARTY BUNTING,8,2023-10-31 12:02:00,4.95,18055,United Kingdom,39.6,2023,10,31,1,Tuesday,12,39
562379,23176,ABC TREASURE BOOK BOX ,8,2023-08-04 15:17:00,2.25,15134,United Kingdom,18.0,2023,8,4,4,Friday,15,126
562881,21497,FANCY FONTS BIRTHDAY WRAP,25,2023-08-10 10:57:00,0.42,15632,United Kingdom,10.5,2023,8,10,3,Thursday,10,121
563909,22469,HEART OF WICKER SMALL,4,2023-08-21 12:36:00,1.65,15701,United Kingdom,6.6,2023,8,21,0,Monday,12,110
556056,20972,PINK CREAM FELT CRAFT TRINKET BOX ,1,2023-06-08 13:35:00,1.25,17841,United Kingdom,1.25,2023,6,8,3,Thursday,13,183
573543,70006,LOVE HEART POCKET WARMER,2,2023-10-31 13:05:00,1.65,17777,United Kingdom,3.3,2023,10,31,1,Tuesday,13,38
560601,22138,BAKING SET 9 PIECE RETROSPOT ,1,2023-07-19 17:17:00,4.95,16764,United Kingdom,4.95,2023,7,19,2,Wednesday,17,142
552240,21793,CLASSIC FRENCH STYLE BASKET BROWN,5,2023-05-06 17:04:00,3.95,13723,United Kingdom,19.75,2023,5,6,5,Saturday,17,216
579750,22727,ALARM CLOCK BAKELIKE RED ,3,2023-11-30 14:42:00,3.75,13536,United Kingdom,11.25,2023,11,30,3,Thursday,14,8
569383,22356,CHARLOTTE BAG PINK POLKADOT,20,2023-10-03 16:46:00,0.85,15159,United Kingdom,17.0,2023,10,3,1,Tuesday,16,66
537855,20685,DOORMAT RED RETROSPOT,2,2022-12-08 15:59:00,7.95,15996,United Kingdom,15.9,2022,12,8,3,Thursday,15,365
580611,22602,RETROSPOT WOODEN HEART DECORATION,1,2023-12-05 11:49:00,0.85,12748,United Kingdom,0.85,2023,12,5,1,Tuesday,11,4
544460,22521,CHILDS GARDEN TROWEL PINK,1,2023-02-20 14:01:00,0.85,16931,United Kingdom,0.85,2023,2,20,0,Monday,14,291
571270,21473,SWEETHEART CREAM STEEL TABLE RECT,1,2023-10-16 12:09:00,19.95,12940,United Kingdom,19.95,2023,10,16,0,Monday,12,54
542105,21733,RED HANGING HEART T-LIGHT HOLDER,2,2023-01-25 13:35:00,2.95,12854,United Kingdom,5.9,2023,1,25,2,Wednesday,13,317
577778,22212,FOUR HOOK  WHITE LOVEBIRDS,1,2023-11-21 16:10:00,2.1,16549,United Kingdom,2.1,2023,11,21,1,Tuesday,16,17
575392,21642,ASSORTED TUTTI FRUTTI PEN,24,2023-11-09 15:42:00,0.29,14234,United Kingdom,6.959999999999999,2023,11,9,3,Thursday,15,29
558860,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,3,2023-07-04 12:18:00,0.85,17975,United Kingdom,2.55,2023,7,4,1,Tuesday,12,158
580089,22189,CREAM HEART CARD HOLDER,4,2023-12-01 14:34:00,3.95,14732,United Kingdom,15.8,2023,12,1,4,Friday,14,7
537362,22418,10 COLOUR SPACEBOY PEN,48,2022-12-06 12:34:00,0.85,17596,United Kingdom,40.8,2022,12,6,1,Tuesday,12,368
570964,16161P,WRAP ENGLISH ROSE ,25,2023-10-13 11:50:00,0.42,12766,Portugal,10.5,2023,10,13,4,Friday,11,57
580872,20726,LUNCH BAG WOODLAND,3,2023-12-06 12:02:00,1.65,18283,United Kingdom,4.949999999999999,2023,12,6,2,Wednesday,12,3
567085,23296,SET OF 6 TEA TIME BAKING CASES,8,2023-09-16 12:38:00,1.25,12434,Australia,10.0,2023,9,16,5,Saturday,12,84
562348,22660,DOORMAT I LOVE LONDON,10,2023-08-04 12:36:00,6.75,17511,United Kingdom,67.5,2023,8,4,4,Friday,12,127
581064,22639,SET OF 4 NAPKIN CHARMS HEARTS,32,2023-12-07 11:16:00,0.79,13882,United Kingdom,25.28,2023,12,7,3,Thursday,11,2
562777,21733,RED HANGING HEART T-LIGHT HOLDER,32,2023-08-09 12:52:00,2.55,15247,United Kingdom,81.6,2023,8,9,2,Wednesday,12,121
552296,22417,PACK OF 60 SPACEBOY CAKE CASES,8,2023-05-08 14:09:00,0.55,15518,United Kingdom,4.4,2023,5,8,0,Monday,14,214
578074,23110,PARISIENNE KEY CABINET ,1,2023-11-22 16:06:00,5.75,17590,United Kingdom,5.75,2023,11,22,2,Wednesday,16,16
558906,22662,LUNCH BAG DOLLY GIRL DESIGN,3,2023-07-04 16:35:00,1.65,15555,United Kingdom,4.949999999999999,2023,7,4,1,Tuesday,16,157
568170,22149,FELTCRAFT 6 FLOWER FRIENDS,9,2023-09-25 13:08:00,2.1,16931,United Kingdom,18.9,2023,9,25,0,Monday,13,74
545530,22569,FELTCRAFT CUSHION BUTTERFLY,8,2023-03-03 13:45:00,3.75,17416,United Kingdom,30.0,2023,3,3,4,Friday,13,280
574883,90018A,SILVER M.O.P ORBIT DROP EARRINGS,1,2023-11-07 13:56:00,4.25,14623,United Kingdom,4.25,2023,11,7,1,Tuesday,13,31
575730,22493,PAINT YOUR OWN CANVAS SET,1,2023-11-10 19:53:00,1.65,14765,United Kingdom,1.65,2023,11,10,4,Friday,19,28
569533,21899,GARAGE KEY FOB,1,2023-10-04 15:21:00,0.65,16374,United Kingdom,0.65,2023,10,4,2,Wednesday,15,65
572846,84992,72 SWEETHEART FAIRY CAKE CASES,12,2023-10-26 12:14:00,0.55,14550,United Kingdom,6.6000000000000005,2023,10,26,3,Thursday,12,44
567887,23545,WRAP RED VINTAGE DOILY,25,2023-09-22 15:28:00,0.42,15237,United Kingdom,10.5,2023,9,22,4,Friday,15,77
544569,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2023-02-21 12:58:00,0.55,16980,United Kingdom,1.65,2023,2,21,1,Tuesday,12,290
547672,22256,FELT FARM ANIMAL CHICKEN,2,2023-03-24 13:54:00,1.25,17754,United Kingdom,2.5,2023,3,24,4,Friday,13,259
539250,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,24,2022-12-16 13:44:00,0.85,15157,United Kingdom,20.4,2022,12,16,4,Friday,13,357
540489,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2023-01-07 16:32:00,0.65,13593,United Kingdom,10.4,2023,1,7,5,Saturday,16,335
562450,POST,POSTAGE,3,2023-08-05 08:40:00,18.0,12562,France,54.0,2023,8,5,5,Saturday,8,126
581006,22922,FRIDGE MAGNETS US DINER ASSORTED,12,2023-12-07 08:45:00,0.85,14911,EIRE,10.2,2023,12,7,3,Thursday,8,2
580673,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,32,2023-12-05 14:30:00,2.1,13089,United Kingdom,67.2,2023,12,5,1,Tuesday,14,3
573415,23331,DECORATIVE WICKER HEART SMALL,2,2023-10-30 16:17:00,0.63,13607,United Kingdom,1.26,2023,10,30,0,Monday,16,39
551345,21987,PACK OF 6 SKULL PAPER CUPS,12,2023-04-28 09:03:00,0.65,14646,Netherlands,7.800000000000001,2023,4,28,4,Friday,9,225
578811,21481,FAWN BLUE HOT WATER BOTTLE,4,2023-11-25 13:28:00,3.75,12438,Norway,15.0,2023,11,25,5,Saturday,13,13
557319,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,2023-06-20 08:23:00,1.25,15076,United Kingdom,30.0,2023,6,20,1,Tuesday,8,172
566393,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,24,2023-09-12 12:45:00,0.39,13269,United Kingdom,9.36,2023,9,12,1,Tuesday,12,88
568328,23100,SILVER BELLS TABLE DECORATION,12,2023-09-26 14:06:00,1.25,18016,United Kingdom,15.0,2023,9,26,1,Tuesday,14,73
566238,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-09-11 11:24:00,2.95,17377,United Kingdom,11.8,2023,9,11,0,Monday,11,89
536643,22634,CHILDS BREAKFAST SET SPACEBOY ,2,2022-12-02 11:57:00,9.95,14390,United Kingdom,19.9,2022,12,2,4,Friday,11,372
580676,22696,WICKER WREATH LARGE,5,2023-12-05 14:39:00,1.95,17817,United Kingdom,9.75,2023,12,5,1,Tuesday,14,3
547063,22837,HOT WATER BOTTLE BABUSHKA ,4,2023-03-20 13:33:00,4.65,14769,United Kingdom,18.6,2023,3,20,0,Monday,13,263
548733,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,2023-04-04 10:29:00,0.42,17648,United Kingdom,6.72,2023,4,4,1,Tuesday,10,249
563094,17003,BROCADE RING PURSE ,36,2023-08-11 17:35:00,0.29,14525,United Kingdom,10.44,2023,8,11,4,Friday,17,119
537242,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2022-12-06 10:19:00,3.75,14748,United Kingdom,15.0,2022,12,6,1,Tuesday,10,368
560248,23309,SET OF 60 I LOVE LONDON CAKE CASES ,12,2023-07-17 12:24:00,0.55,16255,United Kingdom,6.6000000000000005,2023,7,17,0,Monday,12,145
569535,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2023-10-04 15:41:00,7.95,15044,United Kingdom,15.9,2023,10,4,2,Wednesday,15,65
575690,23083,SET 6 PAPER TABLE LANTERN STARS ,6,2023-11-10 16:20:00,3.75,14189,United Kingdom,22.5,2023,11,10,4,Friday,16,28
561705,85099B,JUMBO BAG RED RETROSPOT,20,2023-07-29 11:23:00,2.08,14735,United Kingdom,41.6,2023,7,29,5,Saturday,11,133
560790,23284,DOORMAT KEEP CALM AND COME IN,20,2023-07-21 10:29:00,6.75,14051,United Kingdom,135.0,2023,7,21,4,Friday,10,141
580167,23215,JINGLE BELL HEART ANTIQUE SILVER,48,2023-12-02 11:28:00,2.08,17386,United Kingdom,99.84,2023,12,2,5,Saturday,11,7
554372,21328,BALLOONS  WRITING SET ,12,2023-05-24 10:50:00,1.65,13842,United Kingdom,19.8,2023,5,24,2,Wednesday,10,199
580505,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,3,2023-12-04 13:32:00,0.83,15867,United Kingdom,2.49,2023,12,4,0,Monday,13,4
569400,22745,POPPY'S PLAYHOUSE BEDROOM ,30,2023-10-04 08:30:00,2.1,17381,United Kingdom,63.0,2023,10,4,2,Wednesday,8,66
576014,22536,MAGIC DRAWING SLATE PURDEY,2,2023-11-13 14:29:00,0.42,17218,United Kingdom,0.84,2023,11,13,0,Monday,14,25
556415,20717,STRAWBERRY SHOPPER BAG,100,2023-06-10 12:19:00,1.06,12409,Switzerland,106.0,2023,6,10,5,Saturday,12,182
567980,21329,DINOSAURS  WRITING SET ,2,2023-09-23 11:22:00,1.65,15311,United Kingdom,3.3,2023,9,23,5,Saturday,11,77
567183,21982,PACK OF 12 SUKI TISSUES ,12,2023-09-18 15:32:00,0.39,14769,United Kingdom,4.68,2023,9,18,0,Monday,15,81
543037,22348,TEA BAG PLATE RED RETROSPOT,24,2023-02-02 16:01:00,0.85,12350,Norway,20.4,2023,2,2,3,Thursday,16,309
563890,21326,AGED GLASS SILVER T-LIGHT HOLDER,48,2023-08-19 16:34:00,0.65,15862,United Kingdom,31.200000000000003,2023,8,19,5,Saturday,16,111
562102,20726,LUNCH BAG WOODLAND,20,2023-08-02 14:21:00,1.65,13089,United Kingdom,33.0,2023,8,2,2,Wednesday,14,128
575086,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,24,2023-11-08 13:52:00,1.45,16618,United Kingdom,34.8,2023,11,8,2,Wednesday,13,30
559460,23309,SET OF 60 I LOVE LONDON CAKE CASES ,48,2023-07-08 13:00:00,0.55,13862,United Kingdom,26.4,2023,7,8,5,Saturday,13,153
549287,21929,JUMBO BAG PINK VINTAGE PAISLEY,4,2023-04-07 18:05:00,2.08,14527,United Kingdom,8.32,2023,4,7,4,Friday,18,245
567798,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,1,2023-09-22 12:00:00,14.95,13089,United Kingdom,14.95,2023,9,22,4,Friday,12,78
545580,21626,VINTAGE UNION JACK PENNANT,12,2023-03-04 08:43:00,1.95,13931,United Kingdom,23.4,2023,3,4,5,Saturday,8,280
565292,21974,SET OF 36 PAISLEY FLOWER DOILIES,24,2023-09-02 11:54:00,1.45,16102,United Kingdom,34.8,2023,9,2,5,Saturday,11,98
547884,22745,POPPY'S PLAYHOUSE BEDROOM ,6,2023-03-28 09:07:00,2.1,13481,United Kingdom,12.6,2023,3,28,1,Tuesday,9,256
552337,21937,STRAWBERRY   PICNIC BAG,10,2023-05-09 11:34:00,2.95,12621,Germany,29.5,2023,5,9,1,Tuesday,11,214
576696,23391, I LOVE LONDON MINI BACKPACK,2,2023-11-16 12:26:00,4.15,16669,United Kingdom,8.3,2023,11,16,3,Thursday,12,23
553004,21792,CLASSIC FRENCH STYLE BASKET GREEN ,1,2023-05-12 16:11:00,3.95,17764,United Kingdom,3.95,2023,5,12,4,Friday,16,210
549118,22993,SET OF 4 PANTRY JELLY MOULDS,12,2023-04-06 13:18:00,1.25,14911,EIRE,15.0,2023,4,6,3,Thursday,13,246
536837,22804,CANDLEHOLDER PINK HANGING HEART,2,2022-12-02 18:15:00,2.95,14395,United Kingdom,5.9,2022,12,2,4,Friday,18,371
580305,23193,BUFFALO BILL TREASURE BOOK BOX,1,2023-12-02 14:26:00,2.25,12970,United Kingdom,2.25,2023,12,2,5,Saturday,14,6
563709,23129,HEART SHAPED HOLLY WREATH,4,2023-08-18 15:17:00,4.15,15472,United Kingdom,16.6,2023,8,18,4,Friday,15,112
575856,20679,EDWARDIAN PARASOL RED,1,2023-11-11 12:28:00,5.95,16386,United Kingdom,5.95,2023,11,11,5,Saturday,12,28
580306,21174,POTTERING IN THE SHED METAL SIGN,12,2023-12-02 14:29:00,2.08,14250,United Kingdom,24.96,2023,12,2,5,Saturday,14,6
552261,21790,VINTAGE SNAP CARDS,12,2023-05-08 11:34:00,0.85,16807,United Kingdom,10.2,2023,5,8,0,Monday,11,215
